,n,p,k,sigma,lambda,method,time,error,numiters
2557,100,50,25,1,0,LLM,0.030022382736206055,0.01820468514220172,145
2558,100,50,25,1,31.220005665253883,AT,0.021015405654907227,0.052217636879501955,115
2559,100,50,25,1,31.220005665253883,LLM,0.01601099967956543,0.05130345865822235,74
2560,100,50,25,1,0,AT,0.021015644073486328,0.02132617124780058,116
2561,100,50,25,1,0,LLM,0.025019407272338867,0.02137369226471975,116
2562,100,50,25,1,21.784891191889272,AT,0.01801013946533203,0.04002278272310707,99
2563,100,50,25,1,21.784891191889272,LLM,0.01601123809814453,0.03902491331725964,74
2564,100,50,25,1,0,AT,0.02401280403137207,0.018025370058687037,135
2565,100,50,25,1,0,LLM,0.029020071029663086,0.018034432459161417,135
2566,100,50,25,1,23.751716645065763,AT,0.020014524459838867,0.049763767433874756,109
2567,100,50,25,1,23.751716645065763,LLM,0.020014047622680664,0.04801243252437175,94
2568,100,50,25,1,0,AT,0.024012088775634766,0.021867249579695183,135
2569,100,50,25,1,0,LLM,0.030008792877197266,0.02186374401398296,135
2570,100,50,25,1,21.902881408272638,AT,0.02001476287841797,0.04092748482734703,108
2571,100,50,25,1,21.902881408272638,LLM,0.017011642456054688,0.040123512536785234,74
2572,100,50,25,1,0,AT,0.02401256561279297,0.024069436173676094,128
2573,100,50,25,1,0,LLM,0.027019023895263672,0.024089857245268374,128
2574,100,50,25,1,33.66484928001306,AT,0.018012523651123047,0.08600005119885436,103
2575,100,50,25,1,33.66484928001306,LLM,0.01801300048828125,0.0848353359833652,80
2576,100,50,25,1,0,AT,0.024016857147216797,0.022145500677230787,133
2577,100,50,25,1,0,LLM,0.028020381927490234,0.022137400975270297,133
2578,100,50,25,1,20.859711709946215,AT,0.021022319793701172,0.04125242949909988,115
2579,100,50,25,1,20.859711709946215,LLM,0.018011808395385742,0.039743414588105416,82
2580,100,50,25,1,0,AT,0.025017499923706055,0.017512812605622114,142
2581,100,50,25,1,0,LLM,0.030022144317626953,0.017505793349259956,142
2582,100,50,25,1,33.64482286488575,AT,0.020014524459838867,0.05218015840051879,113
2583,100,50,25,1,33.64482286488575,LLM,0.015010595321655273,0.0517006038349697,69
2584,100,50,25,1,0,AT,0.02401256561279297,0.019651676004242568,132
2585,100,50,25,1,0,LLM,0.02802276611328125,0.01966304510233926,132
2586,100,50,25,1,21.6769464343354,AT,0.01901698112487793,0.04659499382520418,105
2587,100,50,25,1,21.6769464343354,LLM,0.018012046813964844,0.04533215698545448,87
2588,100,50,25,1,0,AT,0.024016380310058594,0.020657016198678827,138
2589,100,50,25,1,0,LLM,0.029021024703979492,0.020646238648658707,138
2590,100,50,25,1,22.82104027470773,AT,0.02101612091064453,0.056577946844669595,116
2591,100,50,25,1,22.82104027470773,LLM,0.023015499114990234,0.056029840913258584,106
2592,100,50,25,1,0,AT,0.023005247116088867,0.01716992619002118,129
2593,100,50,25,1,0,LLM,0.028018712997436523,0.017144862050932682,129
2594,100,50,25,1,22.677085784806046,AT,0.018007516860961914,0.06624146818090225,98
2595,100,50,25,1,22.677085784806046,LLM,0.01901412010192871,0.06528560256825455,88
2596,100,50,25,1,0,AT,0.024012327194213867,0.020579372072258843,135
2597,100,50,25,1,0,LLM,0.029020309448242188,0.020580381955317983,135
2598,100,50,25,1,24.160225291640756,AT,0.01901388168334961,0.047786168881890516,100
2599,100,50,25,1,24.160225291640756,LLM,0.015010595321655273,0.046827105402405304,73
2600,100,50,25,1,0,AT,0.02301645278930664,0.016963919460593595,126
2601,100,50,25,1,0,LLM,0.027019262313842773,0.016970004251496723,126
2602,100,50,25,1,17.64688998792397,AT,0.01900959014892578,0.047121767267477986,105
2603,100,50,25,1,17.64688998792397,LLM,0.018012285232543945,0.04568740305455802,81
2604,100,50,25,1,0,AT,0.025013208389282227,0.021922910214382373,141
2605,100,50,25,1,0,LLM,0.031022071838378906,0.021940426880352075,141
2606,100,50,25,1,20.327975525681595,AT,0.02001047134399414,0.042675736643508634,113
2607,100,50,25,1,20.327975525681595,LLM,0.022003650665283203,0.04129508192632713,103
2608,100,50,25,1,0,AT,0.023017406463623047,0.02509664969002453,123
2609,100,50,25,1,0,LLM,0.027005434036254883,0.02508836733662837,123
2610,100,50,25,1,27.286196830751287,AT,0.020014047622680664,0.04061725518784219,113
2611,100,50,25,1,27.286196830751287,LLM,0.015010595321655273,0.039923734564127206,67
2612,100,50,25,1,0,AT,0.024016857147216797,0.01929600474670249,127
2613,100,50,25,1,0,LLM,0.027019262313842773,0.01928970853554911,127
2614,100,50,25,1,21.689784626833895,AT,0.020013809204101562,0.04033968534001988,112
2615,100,50,25,1,21.689784626833895,LLM,0.01602482795715332,0.03923002642123908,75
2616,100,50,25,1,0,AT,0.026007413864135742,0.02084141551375117,145
2617,100,50,25,1,0,LLM,0.031033992767333984,0.020849470431629654,145
2618,100,50,25,1,30.81649542473286,AT,0.018008947372436523,0.05779897297985778,102
2619,100,50,25,1,30.81649542473286,LLM,0.018012523651123047,0.05719786550622978,84
2620,100,50,25,1,0,AT,0.027015209197998047,0.02015953772614337,152
2621,100,50,25,1,0,LLM,0.033010005950927734,0.02012526213699617,153
2622,100,50,25,1,19.954318506384475,AT,0.023015499114990234,0.04036743602853239,124
2623,100,50,25,1,19.954318506384475,LLM,0.01701211929321289,0.038668930607458324,80
2624,100,50,25,1,0,AT,0.023015975952148438,0.015592552555155135,124
2625,100,50,25,1,0,LLM,0.026018142700195312,0.015589128685473155,124
2626,100,50,25,1,22.292637645444515,AT,0.01801276206970215,0.041258319933168044,100
2627,100,50,25,1,22.292637645444515,LLM,0.01601123809814453,0.040962839053523645,72
2628,100,50,25,1,0,AT,0.022011518478393555,0.019766539223434614,123
2629,100,50,25,1,0,LLM,0.027019023895263672,0.01975693497888084,123
2630,100,50,25,1,21.140745589845526,AT,0.02001476287841797,0.02816453161294038,111
2631,100,50,25,1,21.140745589845526,LLM,0.01801300048828125,0.027047406074019554,82
2632,100,50,25,1,0,AT,0.027008056640625,0.021995616227689287,148
2633,100,50,25,1,0,LLM,0.03202223777770996,0.02200950003889123,148
2634,100,50,25,1,26.048564538377722,AT,0.019013404846191406,0.05513763915525398,106
2635,100,50,25,1,26.048564538377722,LLM,0.02101445198059082,0.05507161838380561,96
2636,100,50,25,1,0,AT,0.0260164737701416,0.016607903806233386,142
2637,100,50,25,1,0,LLM,0.030021190643310547,0.01660766264481841,142
2638,100,50,25,1,21.037128118543386,AT,0.019013643264770508,0.03270645307263241,105
2639,100,50,25,1,21.037128118543386,LLM,0.01701188087463379,0.031373800629169,76
2640,100,50,25,1,0,AT,0.02501821517944336,0.01445823636137937,135
2641,100,50,25,1,0,LLM,0.029021024703979492,0.014447847757898034,135
2642,100,50,25,1,19.707810840553257,AT,0.02101421356201172,0.029103379222732272,117
2643,100,50,25,1,19.707810840553257,LLM,0.01801300048828125,0.02738041657587541,82
2644,100,50,25,1,0,AT,0.023016691207885742,0.019256773200235423,128
2645,100,50,25,1,0,LLM,0.029020309448242188,0.019256666631290796,128
2646,100,50,25,1,31.093127213100754,AT,0.022028207778930664,0.045594576879879944,120
2647,100,50,25,1,31.093127213100754,LLM,0.016998767852783203,0.04440851354788414,76
2648,100,50,25,1,0,AT,0.025017499923706055,0.017869100075514267,139
2649,100,50,25,1,0,LLM,0.02902054786682129,0.017867146416990814,139
2650,100,50,25,1,23.95969100953566,AT,0.020014047622680664,0.05192549494647873,106
2651,100,50,25,1,23.95969100953566,LLM,0.01601123809814453,0.050497062961614284,77
2652,100,50,25,1,0,AT,0.023015975952148438,0.01978924162747101,127
2653,100,50,25,1,0,LLM,0.02801990509033203,0.019728517759392817,127
2654,100,50,25,1,23.700141994432432,AT,0.020013809204101562,0.04177500458246887,110
2655,100,50,25,1,23.700141994432432,LLM,0.019013404846191406,0.041437349167734984,84
2656,100,50,25,1,0,AT,0.022015094757080078,0.01986995644746045,119
2657,100,50,25,1,0,LLM,0.025032997131347656,0.019866871155066492,119
2658,100,50,25,1,22.670505173722784,AT,0.023013591766357422,0.028811557866192845,128
2659,100,50,25,1,22.670505173722784,LLM,0.018012285232543945,0.02650196325038929,81
2660,100,50,25,1,0,AT,0.023011445999145508,0.019406454314581333,128
2661,100,50,25,1,0,LLM,0.027019262313842773,0.019391304847067584,128
2662,100,50,25,1,22.405603353100393,AT,0.020014286041259766,0.0346222744003008,111
2663,100,50,25,1,22.405603353100393,LLM,0.017011642456054688,0.034229111932010434,77
2664,100,50,25,1,0,AT,0.02401256561279297,0.021921552070740976,128
2665,100,50,25,1,0,LLM,0.027019023895263672,0.021937122767756743,128
2666,100,50,25,1,14.792118087608475,AT,0.018011808395385742,0.027812331664712482,98
2667,100,50,25,1,14.792118087608475,LLM,0.017012357711791992,0.02606238691474367,79
2668,100,50,25,1,0,AT,0.025012731552124023,0.015100880680819571,135
2669,100,50,25,1,0,LLM,0.029020071029663086,0.015093626257514006,135
2670,100,50,25,1,21.27808966915511,AT,0.021015405654907227,0.03721816396415211,112
2671,100,50,25,1,21.27808966915511,LLM,0.017012357711791992,0.03662065203199693,83
2672,100,50,25,1,0,AT,0.021010398864746094,0.021328448114255785,119
2673,100,50,25,1,0,LLM,0.026018142700195312,0.02133130970430189,119
2674,100,50,25,1,26.772045914700758,AT,0.019008874893188477,0.052362304698654195,105
2675,100,50,25,1,26.772045914700758,LLM,0.01801300048828125,0.05102577915173222,81
2676,100,50,25,1,0,AT,0.028020143508911133,0.02126725322832479,152
2677,100,50,25,1,0,LLM,0.032022714614868164,0.021272515740505486,151
2678,100,50,25,1,30.619403382741254,AT,0.01801276206970215,0.06401035145349641,98
2679,100,50,25,1,30.619403382741254,LLM,0.020014047622680664,0.06283580723231631,91
2680,100,50,25,1,0,AT,0.026018142700195312,0.017495330295091656,148
2681,100,50,25,1,0,LLM,0.03202652931213379,0.017486977539855262,147
2682,100,50,25,1,25.77062703698631,AT,0.021014690399169922,0.049067958060772285,114
2683,100,50,25,1,25.77062703698631,LLM,0.019011974334716797,0.049100587454385954,89
2684,100,50,25,1,0,AT,0.025017738342285156,0.02013563323728719,135
2685,100,50,25,1,0,LLM,0.03002142906188965,0.020085736862838304,135
2686,100,50,25,1,23.793289108211088,AT,0.01901412010192871,0.05906009460040143,101
2687,100,50,25,1,23.793289108211088,LLM,0.018012285232543945,0.0574626139265227,85
2688,100,50,25,1,0,AT,0.028020143508911133,0.02052902263559391,158
2689,100,50,25,1,0,LLM,0.03402376174926758,0.020531193178361783,158
2690,100,50,25,1,21.119000807793203,AT,0.02201557159423828,0.04825445255442126,120
2691,100,50,25,1,21.119000807793203,LLM,0.020014047622680664,0.04723756589688105,92
2692,100,50,25,1,0,AT,0.02301645278930664,0.020467373147937944,127
2693,100,50,25,1,0,LLM,0.02701878547668457,0.020418770589252223,127
2694,100,50,25,1,20.442830437265318,AT,0.023013591766357422,0.03261693930368286,123
2695,100,50,25,1,20.442830437265318,LLM,0.01801156997680664,0.03114175731024614,86
2696,100,50,25,1,0,AT,0.023016691207885742,0.01919713783493261,127
2697,100,50,25,1,0,LLM,0.026018142700195312,0.019209737900054775,127
2698,100,50,25,1,26.016423950386883,AT,0.02001500129699707,0.04356605821418619,112
2699,100,50,25,1,26.016423950386883,LLM,0.018012523651123047,0.042125687998280946,87
2700,100,50,25,1,0,AT,0.02801513671875,0.020075810283058305,154
2701,100,50,25,1,0,LLM,0.03302288055419922,0.020071963885544542,155
2702,100,50,25,1,22.94119075059065,AT,0.020009756088256836,0.05144255844759552,111
2703,100,50,25,1,22.94119075059065,LLM,0.01801276206970215,0.049568462068751484,85
2704,100,50,25,1,0,AT,0.026014328002929688,0.02236028870965374,145
2705,100,50,25,1,0,LLM,0.03102397918701172,0.022371185680791106,145
2706,100,50,25,1,27.75573020718697,AT,0.018010854721069336,0.060890899894354415,100
2707,100,50,25,1,27.75573020718697,LLM,0.017011165618896484,0.058922617634905194,81
2708,100,50,25,1,0,AT,0.029006004333496094,0.023647829839335305,164
2709,100,50,25,1,0,LLM,0.035036325454711914,0.023530743067142333,166
2710,100,50,25,1,23.49748284448227,AT,0.021015167236328125,0.04025288656031969,116
2711,100,50,25,1,23.49748284448227,LLM,0.0190126895904541,0.03911410218078544,87
2712,100,50,25,1,0,AT,0.025018692016601562,0.01835441013641624,135
2713,100,50,25,1,0,LLM,0.028019189834594727,0.01835081207502425,135
2714,100,50,25,1,30.62797431392009,AT,0.019013404846191406,0.046959465831709984,105
2715,100,50,25,1,30.62797431392009,LLM,0.016000032424926758,0.04549754318823971,75
2716,100,50,25,1,0,AT,0.024016618728637695,0.023011358012345294,132
2717,100,50,25,1,0,LLM,0.02801966667175293,0.02298638749263095,133
2718,100,50,25,1,23.864825052959574,AT,0.020014286041259766,0.043476363897054816,105
2719,100,50,25,1,23.864825052959574,LLM,0.018010616302490234,0.0426230908899372,88
2720,100,50,25,1,0,AT,0.02601790428161621,0.017184222930182992,145
2721,100,50,25,1,0,LLM,0.030021190643310547,0.01720893114396912,145
2722,100,50,25,1,24.35387616711838,AT,0.01901388168334961,0.06019085856956589,99
2723,100,50,25,1,24.35387616711838,LLM,0.017011642456054688,0.05879019313755979,80
2724,100,50,25,1,0,AT,0.02303028106689453,0.019969167453241597,125
2725,100,50,25,1,0,LLM,0.026018381118774414,0.019958194141643223,125
2726,100,50,25,1,26.17553046769079,AT,0.020014286041259766,0.04063485917480019,108
2727,100,50,25,1,26.17553046769079,LLM,0.016011476516723633,0.03955456756531681,77
2728,100,50,25,1,0,AT,0.02801036834716797,0.01899656086530019,157
2729,100,50,25,1,0,LLM,0.03402352333068848,0.018997108310878856,157
2730,100,50,25,1,22.143369038852864,AT,0.0210111141204834,0.03072063941216111,112
2731,100,50,25,1,22.143369038852864,LLM,0.019013643264770508,0.028784046727234777,91
2732,100,50,25,1,0,AT,0.02301645278930664,0.02432852893233423,130
2733,100,50,25,1,0,LLM,0.030021190643310547,0.024394388383663135,137
2734,100,50,25,1,26.452513970337613,AT,0.018007993698120117,0.05457143143968443,98
2735,100,50,25,1,26.452513970337613,LLM,0.015010595321655273,0.05332777421203263,72
2736,100,50,25,1,0,AT,0.024017333984375,0.018766309123885848,137
2737,100,50,25,1,0,LLM,0.029020071029663086,0.018792822832699816,137
2738,100,50,25,1,20.393079818732666,AT,0.0210111141204834,0.03439869382700345,117
2739,100,50,25,1,20.393079818732666,LLM,0.01801300048828125,0.032821381964120676,83
2740,100,50,25,1,0,AT,0.02301645278930664,0.02139280811222261,131
2741,100,50,25,1,0,LLM,0.028020143508911133,0.021362869638247656,131
2742,100,50,25,1,22.282633681515588,AT,0.01801323890686035,0.04414910094941107,99
2743,100,50,25,1,22.282633681515588,LLM,0.017012357711791992,0.04220010007485579,80
2744,100,50,25,1,0,AT,0.02501392364501953,0.022751070698111584,139
2745,100,50,25,1,0,LLM,0.030021190643310547,0.022765543591240327,139
2746,100,50,25,1,25.943384358842803,AT,0.017012596130371094,0.040206396338236645,94
2747,100,50,25,1,25.943384358842803,LLM,0.017012596130371094,0.039259507339648204,78
2748,100,50,25,1,0,AT,0.024017333984375,0.01859348473954345,133
2749,100,50,25,1,0,LLM,0.029021024703979492,0.018567350769544164,133
2750,100,50,25,1,27.30351857256811,AT,0.021015167236328125,0.0341474257868067,119
2751,100,50,25,1,27.30351857256811,LLM,0.016011953353881836,0.03271460787861425,75
2752,100,50,25,1,0,AT,0.024012088775634766,0.023308576093468068,132
2753,100,50,25,1,0,LLM,0.028022289276123047,0.023399195753746813,132
2754,100,50,25,1,26.28009578858079,AT,0.021015644073486328,0.026692024559746633,113
2755,100,50,25,1,26.28009578858079,LLM,0.019013404846191406,0.02734235974116867,89
2756,100,50,25,1,0,AT,0.026018857955932617,0.016784337024084425,144
2757,100,50,25,1,0,LLM,0.03002166748046875,0.016790246384482507,144
2758,100,50,25,1,20.709595726916532,AT,0.019013404846191406,0.03569141230360649,103
2759,100,50,25,1,20.709595726916532,LLM,0.01701211929321289,0.03532282654966199,83
2760,100,50,25,1,0,AT,0.027019739151000977,0.020732662116202408,148
2761,100,50,25,1,0,LLM,0.03202223777770996,0.02074876008094747,148
2762,100,50,25,1,25.018897757053274,AT,0.024013042449951172,0.05462195191996995,129
2763,100,50,25,1,25.018897757053274,LLM,0.018012285232543945,0.0529412629608635,86
2764,100,50,25,1,0,AT,0.021012306213378906,0.020090376978925396,115
2765,100,50,25,1,0,LLM,0.02501678466796875,0.020110693922194302,115
2766,100,50,25,1,17.42254580864413,AT,0.020014524459838867,0.032116624855517334,114
2767,100,50,25,1,17.42254580864413,LLM,0.01701188087463379,0.030313470936540604,75
2768,100,50,25,1,0,AT,0.0240175724029541,0.020059342823413852,132
2769,100,50,25,1,0,LLM,0.029020309448242188,0.020090105309601435,133
2770,100,50,25,1,25.85303064675179,AT,0.02201104164123535,0.0374349041119002,119
2771,100,50,25,1,25.85303064675179,LLM,0.01601123809814453,0.0356770004520892,76
2772,100,50,25,1,0,AT,0.021010398864746094,0.01799905945948952,115
2773,100,50,25,1,0,LLM,0.024016618728637695,0.017959305618865,115
2774,100,50,25,1,18.220292158344414,AT,0.019009113311767578,0.03881085803947235,109
2775,100,50,25,1,18.220292158344414,LLM,0.020010948181152344,0.03632436356339061,86
2776,100,50,25,1,0,AT,0.027032852172851562,0.021859750413534225,149
2777,100,50,25,1,0,LLM,0.031020641326904297,0.02182887419045406,149
2778,100,50,25,1,36.49557391178183,AT,0.02101612091064453,0.05986688605854094,114
2779,100,50,25,1,36.49557391178183,LLM,0.018024921417236328,0.059680333455939615,75
2780,100,50,25,1,0,AT,0.02902388572692871,0.020524907128219208,156
2781,100,50,25,1,0,LLM,0.03502368927001953,0.02016638631462888,168
2782,100,50,25,1,18.51997285411791,AT,0.021014928817749023,0.030111923977118583,117
2783,100,50,25,1,18.51997285411791,LLM,0.01901388168334961,0.028642241558090538,87
2784,100,50,25,1,0,AT,0.02601909637451172,0.019202445411801227,145
2785,100,50,25,1,0,LLM,0.028019189834594727,0.02023095132277902,130
2786,100,50,25,1,32.38875714182019,AT,0.01900959014892578,0.05448475448712543,102
2787,100,50,25,1,32.38875714182019,LLM,0.01501011848449707,0.05272887992631743,70
2788,100,50,25,1,0,AT,0.026018857955932617,0.02136902470515361,139
2789,100,50,25,1,0,LLM,0.02902078628540039,0.021376913335987114,139
2790,100,50,25,1,22.218991778501437,AT,0.022016286849975586,0.03500137989291927,123
2791,100,50,25,1,22.218991778501437,LLM,0.01701188087463379,0.03336340367573575,78
2792,100,50,25,1,0,AT,0.021015167236328125,0.017284735331798105,114
2793,100,50,25,1,0,LLM,0.024017333984375,0.017285074694328776,114
2794,100,50,25,1,27.06488289103834,AT,0.01701188087463379,0.06110953071544412,94
2795,100,50,25,1,27.06488289103834,LLM,0.01801323890686035,0.05913027748466924,81
2796,100,50,25,1,0,AT,0.02501392364501953,0.015916697630494817,137
2797,100,50,25,1,0,LLM,0.029017210006713867,0.015918719305898568,137
2798,100,50,25,1,20.172158531143197,AT,0.020998001098632812,0.02976774381634496,111
2799,100,50,25,1,20.172158531143197,LLM,0.01801276206970215,0.028659114194194774,84
2800,100,50,5,1,0,AT,0.0240170955657959,0.08634284643877006,132
2801,100,50,5,1,0,LLM,0.029020309448242188,0.08641655908180157,132
2802,100,50,5,1,23.051210819281067,AT,0.024016857147216797,0.024482246631292916,131
2803,100,50,5,1,23.051210819281067,LLM,0.013009071350097656,0.023160784844288254,59
2804,100,50,5,1,0,AT,0.026018142700195312,0.04289667313324561,143
2805,100,50,5,1,0,LLM,0.031021833419799805,0.04288400333300893,143
2806,100,50,5,1,25.789131434806883,AT,0.02201557159423828,0.022085346180656898,119
2807,100,50,5,1,25.789131434806883,LLM,0.013009071350097656,0.02099631189532108,60
2808,100,50,5,1,0,AT,0.025031089782714844,0.03895512510993671,135
2809,100,50,5,1,0,LLM,0.029020309448242188,0.03897371017260318,135
2810,100,50,5,1,24.62637357224449,AT,0.024012088775634766,0.018754869968766786,131
2811,100,50,5,1,24.62637357224449,LLM,0.014010429382324219,0.018851867600919125,64
2812,100,50,5,1,0,AT,0.024017810821533203,0.04306592746053431,131
2813,100,50,5,1,0,LLM,0.028019428253173828,0.04307737092056268,131
2814,100,50,5,1,19.661876758473912,AT,0.022014617919921875,0.027006890855696374,124
2815,100,50,5,1,19.661876758473912,LLM,0.014010429382324219,0.02882985334424229,63
2816,100,50,5,1,0,AT,0.025012969970703125,0.042186017257591905,139
2817,100,50,5,1,0,LLM,0.031021833419799805,0.04220553361848717,139
2818,100,50,5,1,25.485737838528784,AT,0.02501821517944336,0.02920536419388623,135
2819,100,50,5,1,25.485737838528784,LLM,0.012008428573608398,0.03043826722670263,57
2820,100,50,5,1,0,AT,0.025017499923706055,0.033378468676992915,141
2821,100,50,5,1,0,LLM,0.03002166748046875,0.03337605355820995,141
2822,100,50,5,1,17.24434760878125,AT,0.02101445198059082,0.01996706623705373,114
2823,100,50,5,1,17.24434760878125,LLM,0.015012502670288086,0.018899288908654246,68
2824,100,50,5,1,0,AT,0.023010730743408203,0.03922602972123751,125
2825,100,50,5,1,0,LLM,0.027019262313842773,0.03924874608487548,125
2826,100,50,5,1,29.266217554796324,AT,0.021010875701904297,0.04240049591961029,111
2827,100,50,5,1,29.266217554796324,LLM,0.012008428573608398,0.04281424878007684,55
2828,100,50,5,1,0,AT,0.02401256561279297,0.04013174585390359,136
2829,100,50,5,1,0,LLM,0.029020309448242188,0.04010795701726536,136
2830,100,50,5,1,24.30774056191415,AT,0.020009994506835938,0.03081502908420095,110
2831,100,50,5,1,24.30774056191415,LLM,0.012008428573608398,0.03193995707515413,56
2832,100,50,5,1,0,AT,0.02702045440673828,0.03677540153192008,150
2833,100,50,5,1,0,LLM,0.031021595001220703,0.036759449263230916,150
2834,100,50,5,1,15.830149873539563,AT,0.024017333984375,0.016655398302928896,132
2835,100,50,5,1,15.830149873539563,LLM,0.015010833740234375,0.01651899394516406,68
2836,100,50,5,1,0,AT,0.026018619537353516,0.0398814921772606,137
2837,100,50,5,1,0,LLM,0.029020071029663086,0.03984947379122186,136
2838,100,50,5,1,31.38445953952752,AT,0.022016525268554688,0.03757071490486665,118
2839,100,50,5,1,31.38445953952752,LLM,0.014010190963745117,0.0375909680636274,68
2840,100,50,5,1,0,AT,0.024004459381103516,0.042559355927086887,131
2841,100,50,5,1,0,LLM,0.028032779693603516,0.04256607898722424,131
2842,100,50,5,1,30.130309622143173,AT,0.022016525268554688,0.02646652411810115,117
2843,100,50,5,1,30.130309622143173,LLM,0.012007713317871094,0.02776311352624194,58
2844,100,50,5,1,0,AT,0.02401256561279297,0.043167292068937116,134
2845,100,50,5,1,0,LLM,0.02902078628540039,0.04320546562920266,134
2846,100,50,5,1,20.12858274933103,AT,0.02301645278930664,0.015401462060337356,131
2847,100,50,5,1,20.12858274933103,LLM,0.015012264251708984,0.016241445237888463,65
2848,100,50,5,1,0,AT,0.023003816604614258,0.05630277074187852,125
2849,100,50,5,1,0,LLM,0.026017427444458008,0.0563793962576287,125
2850,100,50,5,1,20.120567924595495,AT,0.02301645278930664,0.027318273361584395,125
2851,100,50,5,1,20.120567924595495,LLM,0.014010190963745117,0.028587214150779066,63
2852,100,50,5,1,0,AT,0.026015520095825195,0.056978707998400956,140
2853,100,50,5,1,0,LLM,0.029019594192504883,0.056985462386471834,140
2854,100,50,5,1,35.012314072470886,AT,0.023017168045043945,0.03360769351728859,129
2855,100,50,5,1,35.012314072470886,LLM,0.014009475708007812,0.0346063520735526,63
2856,100,50,5,1,0,AT,0.0230100154876709,0.047205936193483795,128
2857,100,50,5,1,0,LLM,0.027019262313842773,0.04720931065533333,128
2858,100,50,5,1,26.367897607821437,AT,0.023016691207885742,0.02896615204235632,128
2859,100,50,5,1,26.367897607821437,LLM,0.013009309768676758,0.03028373738949562,58
2860,100,50,5,1,0,AT,0.024013042449951172,0.039192625289538624,130
2861,100,50,5,1,0,LLM,0.02701878547668457,0.03919281923668794,130
2862,100,50,5,1,22.328256348319833,AT,0.02700662612915039,0.021562191416036595,125
2863,100,50,5,1,22.328256348319833,LLM,0.013008832931518555,0.020070876958656263,60
2864,100,50,5,1,0,AT,0.024030208587646484,0.05049188559936725,130
2865,100,50,5,1,0,LLM,0.028018951416015625,0.05048585239200144,130
2866,100,50,5,1,31.663820363547792,AT,0.023012876510620117,0.030164386628365437,130
2867,100,50,5,1,31.663820363547792,LLM,0.015009880065917969,0.03173586912897302,66
2868,100,50,5,1,0,AT,0.024013280868530273,0.04802583167594933,132
2869,100,50,5,1,0,LLM,0.029020071029663086,0.04799728158697816,132
2870,100,50,5,1,20.43607886385269,AT,0.023012876510620117,0.016194817406414774,127
2871,100,50,5,1,20.43607886385269,LLM,0.014009475708007812,0.016156070995312875,63
2872,100,50,5,1,0,AT,0.023018598556518555,0.040709367577290795,127
2873,100,50,5,1,0,LLM,0.02701735496520996,0.0407091674321481,127
2874,100,50,5,1,30.39872819744383,AT,0.021010637283325195,0.029737863262228163,117
2875,100,50,5,1,30.39872819744383,LLM,0.014009952545166016,0.029368038648665443,64
2876,100,50,5,1,0,AT,0.02301645278930664,0.04406997877746707,130
2877,100,50,5,1,0,LLM,0.02801966667175293,0.04403033800927386,130
2878,100,50,5,1,21.855836036529666,AT,0.022016048431396484,0.01762543958035104,119
2879,100,50,5,1,21.855836036529666,LLM,0.013008594512939453,0.01661391350471193,62
2880,100,50,5,1,0,AT,0.02901625633239746,0.04037758351548213,160
2881,100,50,5,1,0,LLM,0.03402400016784668,0.040369233480494995,160
2882,100,50,5,1,18.281262173797852,AT,0.026014089584350586,0.023536896788053274,143
2883,100,50,5,1,18.281262173797852,LLM,0.014009714126586914,0.021590589124378605,62
2884,100,50,5,1,0,AT,0.02100992202758789,0.04498763681814071,114
2885,100,50,5,1,0,LLM,0.024018049240112305,0.04499630004271304,114
2886,100,50,5,1,27.30022716034271,AT,0.024004459381103516,0.02634229216151277,134
2887,100,50,5,1,27.30022716034271,LLM,0.013009071350097656,0.026186423512475947,58
2888,100,50,5,1,0,AT,0.02202773094177246,0.04582139147974098,120
2889,100,50,5,1,0,LLM,0.026018381118774414,0.04582419178776401,120
2890,100,50,5,1,31.497094602187946,AT,0.0210111141204834,0.02840189862008112,117
2891,100,50,5,1,31.497094602187946,LLM,0.013008832931518555,0.028401271952095856,59
2892,100,50,5,1,0,AT,0.02399921417236328,0.05639627857774701,130
2893,100,50,5,1,0,LLM,0.027031898498535156,0.05637020151529442,130
2894,100,50,5,1,19.685956341254254,AT,0.023015737533569336,0.024518986265347355,130
2895,100,50,5,1,19.685956341254254,LLM,0.015010833740234375,0.024919264883591533,66
2896,100,50,5,1,0,AT,0.02702045440673828,0.039017016530690986,151
2897,100,50,5,1,0,LLM,0.03202199935913086,0.03902315852442476,151
2898,100,50,5,1,24.404937051277397,AT,0.01900935173034668,0.03756369928410566,104
2899,100,50,5,1,24.404937051277397,LLM,0.01300954818725586,0.0365756032391016,62
2900,100,50,5,1,0,AT,0.024016857147216797,0.032649764992902536,132
2901,100,50,5,1,0,LLM,0.028020143508911133,0.03268163208191479,132
2902,100,50,5,1,22.32658818472522,AT,0.02002573013305664,0.027867844749851132,111
2903,100,50,5,1,22.32658818472522,LLM,0.014010190963745117,0.027085520223724457,64
2904,100,50,5,1,0,AT,0.02201104164123535,0.0531286174547695,119
2905,100,50,5,1,0,LLM,0.025017499923706055,0.05312726704918314,119
2906,100,50,5,1,25.59451804934515,AT,0.02301168441772461,0.023170641259395008,123
2907,100,50,5,1,25.59451804934515,LLM,0.014009714126586914,0.02303691227569796,67
2908,100,50,5,1,0,AT,0.025017738342285156,0.0562059116044962,143
2909,100,50,5,1,0,LLM,0.0310213565826416,0.05618691721190793,143
2910,100,50,5,1,27.28072898514869,AT,0.024013280868530273,0.032739473211672684,129
