,n,p,k,sigma,lambda,method,time,error,numiters
767,500,250,200,1,73.55394357331106,LLM,0.2396678924560547,0.03408315547176566,126
768,500,250,200,1,0,AT,0.23866796493530273,0.007057577590668173,166
769,500,250,200,1,0,LLM,0.30571722984313965,0.0070004095847407185,171
770,500,250,200,1,70.47258375565904,AT,0.18262839317321777,0.03718649552096952,128
771,500,250,200,1,70.47258375565904,LLM,0.21515178680419922,0.03482060794737593,119
772,500,250,200,1,0,AT,0.23666787147521973,0.006880278379166448,160
773,500,250,200,1,0,LLM,0.2952077388763428,0.0068114357476339,158
774,500,250,200,1,62.61681395096732,AT,0.19463777542114258,0.029953372538645075,134
775,500,250,200,1,62.61681395096732,LLM,0.21665453910827637,0.028513457541880255,118
776,500,250,200,1,0,AT,0.2421712875366211,0.006826262070355033,165
777,500,250,200,1,0,LLM,0.29625892639160156,0.00683149660832208,165
778,500,250,200,1,65.63452873066164,AT,0.19814062118530273,0.031943035816066355,135
779,500,250,200,1,65.63452873066164,LLM,0.20914626121520996,0.030394138283706778,118
780,500,250,200,1,0,AT,0.2832005023956299,0.006662953533532203,181
781,500,250,200,1,0,LLM,0.3042149543762207,0.00673231547709832,173
782,500,250,200,1,85.47430239927758,AT,0.18362903594970703,0.04234137035231458,126
783,500,250,200,1,85.47430239927758,LLM,0.21865415573120117,0.039488157252088846,127
784,500,250,200,1,0,AT,0.30821752548217773,0.00755748368257284,184
785,500,250,200,1,0,LLM,0.3422417640686035,0.007697533716678947,176
786,500,250,200,1,64.5392324829031,AT,0.20814752578735352,0.0327137147205524,127
787,500,250,200,1,64.5392324829031,LLM,0.24717378616333008,0.030728683989937795,125
788,500,250,200,1,0,AT,0.24817538261413574,0.008059619686852953,161
789,500,250,200,1,0,LLM,0.31226253509521484,0.008055752209472996,163
790,500,250,200,1,70.02291284417295,AT,0.19463825225830078,0.030639299663422565,120
791,500,250,200,1,70.02291284417295,LLM,0.23666667938232422,0.029241349687508068,119
792,500,250,200,1,0,AT,0.26468706130981445,0.00659567862073519,169
793,500,250,200,1,0,LLM,0.31472253799438477,0.006488384808702485,165
794,500,250,200,1,70.4324071559474,AT,0.2156510353088379,0.036391871871459966,125
795,500,250,200,1,70.4324071559474,LLM,0.2681894302368164,0.03450202727185007,123
796,500,250,200,1,0,AT,0.2942068576812744,0.006854054004067895,174
797,500,250,200,1,0,LLM,0.32472944259643555,0.006851124893524544,170
798,500,250,200,1,72.43505628172524,AT,0.21465229988098145,0.033085708750307835,137
799,500,250,200,1,72.43505628172524,LLM,0.2396688461303711,0.03197036199018213,130
800,100,200,160,1,0,AT,0.06654691696166992,0.6965728397343788,164
801,100,200,160,1,0,LLM,0.07355165481567383,0.6965728455316579,163
802,100,200,160,1,26.90422637878439,AT,0.12809062004089355,0.934971220695338,347
803,100,200,160,1,26.90422637878439,LLM,0.16211485862731934,0.9425763185977,365
804,100,200,160,1,0,AT,0.05854201316833496,0.661910427184603,167
805,100,200,160,1,0,LLM,0.08455920219421387,0.661910507410699,167
